,StudyInstanceUID,Slice,ImageHeight,ImageWidth,SliceThickness,ImagePositionPatient_x,ImagePositionPatient_y,ImagePositionPatient_z,C1,C2,C3,C4,C5,C6,C7,pixels
180,1.2.826.0.1.3680043.10633,181,512,512,1.0,-68.0,98.0,224.099976,0.0,0.9283967078848158,0.0716032910033319,0.0,0.0,0.0,0.0,8994
181,1.2.826.0.1.3680043.10633,182,512,512,1.0,-68.0,98.0,223.599976,0.0,0.9283967078848158,0.0716032910033319,0.0,0.0,0.0,0.0,8994
182,1.2.826.0.1.3680043.10633,183,512,512,1.0,-68.0,98.0,223.099976,0.0,0.8337924691990445,0.1662075296531135,0.0,0.0,0.0,0.0,8712
183,1.2.826.0.1.3680043.10633,184,512,512,1.0,-68.0,98.0,222.599976,0.0,0.8337924691990445,0.1662075296531135,0.0,0.0,0.0,0.0,8712
184,1.2.826.0.1.3680043.10633,185,512,512,1.0,-68.0,98.0,222.099976,0.0,0.8337924691990445,0.1662075296531135,0.0,0.0,0.0,0.0,8712
185,1.2.826.0.1.3680043.10633,186,512,512,1.0,-68.0,98.0,221.599976,0.0,0.7211026167233002,0.2788973821184881,0.0,0.0,0.0,0.0,8634
186,1.2.826.0.1.3680043.10633,187,512,512,1.0,-68.0,98.0,221.099976,0.0,0.7211026167233002,0.2788973821184881,0.0,0.0,0.0,0.0,8634
187,1.2.826.0.1.3680043.10633,188,512,512,1.0,-68.0,98.0,220.599976,0.0,0.4797448517460331,0.5202551471348981,0.0,0.0,0.0,0.0,8936
188,1.2.826.0.1.3680043.10633,189,512,512,1.0,-68.0,98.0,220.099976,0.0,0.4797448517460331,0.5202551471348981,0.0,0.0,0.0,0.0,8936
189,1.2.826.0.1.3680043.10633,190,512,512,1.0,-68.0,98.0,219.599976,0.0,0.4797448517460331,0.5202551471348981,0.0,0.0,0.0,0.0,8936
190,1.2.826.0.1.3680043.10633,191,512,512,1.0,-68.0,98.0,219.099976,0.0,0.31451612867997747,0.6854838701999508,0.0,0.0,0.0,0.0,8928
191,1.2.826.0.1.3680043.10633,192,512,512,1.0,-68.0,98.0,218.599976,0.0,0.31451612867997747,0.6854838701999508,0.0,0.0,0.0,0.0,8928
192,1.2.826.0.1.3680043.10633,193,512,512,1.0,-68.0,98.0,218.099976,0.0,0.1339851126163925,0.8660148862726199,0.0,0.0,0.0,0.0,9001
193,1.2.826.0.1.3680043.10633,194,512,512,1.0,-68.0,98.0,217.599976,0.0,0.1339851126163925,0.8660148862726199,0.0,0.0,0.0,0.0,9001
194,1.2.826.0.1.3680043.10633,195,512,512,1.0,-68.0,98.0,217.099976,0.0,0.1339851126163925,0.8660148862726199,0.0,0.0,0.0,0.0,9001
195,1.2.826.0.1.3680043.10633,196,512,512,1.0,-68.0,98.0,216.599976,0.0,0.07241278210455118,0.9275872169182183,0.0,0.0,0.0,0.0,10233
196,1.2.826.0.1.3680043.10633,197,512,512,1.0,-68.0,98.0,216.099976,0.0,0.07241278210455118,0.9275872169182183,0.0,0.0,0.0,0.0,10233
197,1.2.826.0.1.3680043.10633,198,512,512,1.0,-68.0,98.0,215.599976,0.0,0.03343495931561488,0.966565039668125,0.0,0.0,0.0,0.0,9840
198,1.2.826.0.1.3680043.10633,199,512,512,1.0,-68.0,98.0,215.099976,0.0,0.03343495931561488,0.966565039668125,0.0,0.0,0.0,0.0,9840
199,1.2.826.0.1.3680043.10633,200,512,512,1.0,-68.0,98.0,214.599976,0.0,0.03343495931561488,0.966565039668125,0.0,0.0,0.0,0.0,9840
200,1.2.826.0.1.3680043.10633,201,512,512,1.0,-68.0,98.0,214.099976,0.0,0.009391157529396267,0.9906088414154175,0.0,0.0,0.0,0.0,9477
201,1.2.826.0.1.3680043.10633,202,512,512,1.0,-68.0,98.0,213.599976,0.0,0.009391157529396267,0.9906088414154175,0.0,0.0,0.0,0.0,9477
202,1.2.826.0.1.3680043.10633,203,512,512,1.0,-68.0,98.0,213.099976,0.0,0.0,0.9873329448142557,0.012667054023629222,0.0,0.0,0.0,8605
203,1.2.826.0.1.3680043.10633,204,512,512,1.0,-68.0,98.0,212.599976,0.0,0.0,0.9873329448142557,0.012667054023629222,0.0,0.0,0.0,8605
204,1.2.826.0.1.3680043.10633,205,512,512,1.0,-68.0,98.0,212.099976,0.0,0.0,0.9873329448142557,0.012667054023629222,0.0,0.0,0.0,8605
205,1.2.826.0.1.3680043.10633,206,512,512,1.0,-68.0,98.0,211.599976,0.0,0.0,0.9564697429365346,0.04353025586757922,0.0,0.0,0.0,8362
206,1.2.826.0.1.3680043.10633,207,512,512,1.0,-68.0,98.0,211.099976,0.0,0.0,0.9564697429365346,0.04353025586757922,0.0,0.0,0.0,8362
207,1.2.826.0.1.3680043.10633,208,512,512,1.0,-68.0,98.0,210.599976,0.0,0.0,0.9057750748407104,0.09422492389282558,0.0,0.0,0.0,7896
208,1.2.826.0.1.3680043.10633,209,512,512,1.0,-68.0,98.0,210.099976,0.0,0.0,0.9057750748407104,0.09422492389282558,0.0,0.0,0.0,7896
209,1.2.826.0.1.3680043.10633,210,512,512,1.0,-68.0,98.0,209.599976,0.0,0.0,0.9057750748407104,0.09422492389282558,0.0,0.0,0.0,7896
210,1.2.826.0.1.3680043.10633,211,512,512,1.0,-68.0,98.0,209.099976,0.0,0.0,0.7317305070201977,0.26826949162147584,0.0,0.0,0.0,7362
211,1.2.826.0.1.3680043.10633,212,512,512,1.0,-68.0,98.0,208.599976,0.0,0.0,0.7317305070201977,0.26826949162147584,0.0,0.0,0.0,7362
212,1.2.826.0.1.3680043.10633,213,512,512,1.0,-68.0,98.0,208.099976,0.0,0.0,0.4378205122592045,0.5621794864587443,0.0,0.0,0.0,7800
213,1.2.826.0.1.3680043.10633,214,512,512,1.0,-68.0,98.0,207.599976,0.0,0.0,0.4378205122592045,0.5621794864587443,0.0,0.0,0.0,7800
214,1.2.826.0.1.3680043.10633,215,512,512,1.0,-68.0,98.0,207.099976,0.0,0.0,0.4378205122592045,0.5621794864587443,0.0,0.0,0.0,7800
215,1.2.826.0.1.3680043.10633,216,512,512,1.0,-68.0,98.0,206.599976,0.0,0.0,0.2878216120207872,0.7121783868357022,0.0,0.0,0.0,8745
216,1.2.826.0.1.3680043.10633,217,512,512,1.0,-68.0,98.0,206.099976,0.0,0.0,0.2878216120207872,0.7121783868357022,0.0,0.0,0.0,8745
217,1.2.826.0.1.3680043.10633,218,512,512,1.0,-68.0,98.0,205.599976,0.0,0.0,0.17433096649445007,0.8256690324132506,0.0,0.0,0.0,9155
218,1.2.826.0.1.3680043.10633,219,512,512,1.0,-68.0,98.0,205.099976,0.0,0.0,0.17433096649445007,0.8256690324132506,0.0,0.0,0.0,9155
219,1.2.826.0.1.3680043.10633,220,512,512,1.0,-68.0,98.0,204.599976,0.0,0.0,0.12955032106043862,0.8704496778688976,0.0,0.0,0.0,9340
220,1.2.826.0.1.3680043.10633,221,512,512,1.0,-68.0,98.0,204.099976,0.0,0.0,0.12955032106043862,0.8704496778688976,0.0,0.0,0.0,9340
221,1.2.826.0.1.3680043.10633,222,512,512,1.0,-68.0,98.0,203.599976,0.0,0.0,0.12955032106043862,0.8704496778688976,0.0,0.0,0.0,9340
222,1.2.826.0.1.3680043.10633,223,512,512,1.0,-68.0,98.0,203.099976,0.0,0.0,0.0947775627608236,0.9052224361646009,0.0,0.0,0.0,9306
223,1.2.826.0.1.3680043.10633,224,512,512,1.0,-68.0,98.0,202.599976,0.0,0.0,0.0947775627608236,0.9052224361646009,0.0,0.0,0.0,9306
224,1.2.826.0.1.3680043.10633,225,512,512,1.0,-68.0,98.0,202.099976,0.0,0.0,0.06599038967860076,0.9340096092535936,0.0,0.0,0.0,9365
225,1.2.826.0.1.3680043.10633,226,512,512,1.0,-68.0,98.0,201.599976,0.0,0.0,0.06599038967860076,0.9340096092535936,0.0,0.0,0.0,9365
226,1.2.826.0.1.3680043.10633,227,512,512,1.0,-68.0,98.0,201.099976,0.0,0.0,0.06599038967860076,0.9340096092535936,0.0,0.0,0.0,9365
227,1.2.826.0.1.3680043.10633,228,512,512,1.0,-68.0,98.0,200.599976,0.0,0.0,0.033734689605839016,0.9662653093561706,0.0,0.0,0.0,9634
228,1.2.826.0.1.3680043.10633,229,512,512,1.0,-68.0,98.0,200.099976,0.0,0.0,0.033734689605839016,0.9662653093561706,0.0,0.0,0.0,9634
229,1.2.826.0.1.3680043.10633,230,512,512,1.0,-68.0,98.0,199.599976,0.0,0.0,0.0,0.9999999989493591,0.0,0.0,0.0,9518
230,1.2.826.0.1.3680043.10633,231,512,512,1.0,-68.0,98.0,199.099976,0.0,0.0,0.0,0.9999999989493591,0.0,0.0,0.0,9518
231,1.2.826.0.1.3680043.10633,232,512,512,1.0,-68.0,98.0,198.599976,0.0,0.0,0.0,0.9999999989493591,0.0,0.0,0.0,9518
232,1.2.826.0.1.3680043.10633,233,512,512,1.0,-68.0,98.0,198.099976,0.0,0.0,0.0,0.9131813899046272,0.08681860892056084,0.0,0.0,8512
233,1.2.826.0.1.3680043.10633,234,512,512,1.0,-68.0,98.0,197.599976,0.0,0.0,0.0,0.9131813899046272,0.08681860892056084,0.0,0.0,8512
234,1.2.826.0.1.3680043.10633,235,512,512,1.0,-68.0,98.0,197.099976,0.0,0.0,0.0,0.7377686041789868,0.26223139460697903,0.0,0.0,8237
235,1.2.826.0.1.3680043.10633,236,512,512,1.0,-68.0,98.0,196.599976,0.0,0.0,0.0,0.7377686041789868,0.26223139460697903,0.0,0.0,8237
236,1.2.826.0.1.3680043.10633,237,512,512,1.0,-68.0,98.0,196.099976,0.0,0.0,0.0,0.7377686041789868,0.26223139460697903,0.0,0.0,8237
237,1.2.826.0.1.3680043.10633,238,512,512,1.0,-68.0,98.0,195.599976,0.0,0.0,0.0,0.5122112205586236,0.4877887783412665,0.0,0.0,9090
238,1.2.826.0.1.3680043.10633,239,512,512,1.0,-68.0,98.0,195.099976,0.0,0.0,0.0,0.5122112205586236,0.4877887783412665,0.0,0.0,9090
239,1.2.826.0.1.3680043.10633,240,512,512,1.0,-68.0,98.0,194.599976,0.0,0.0,0.0,0.41858653264486756,0.5814134662421664,0.0,0.0,8985
240,1.2.826.0.1.3680043.10633,241,512,512,1.0,-68.0,98.0,194.099976,0.0,0.0,0.0,0.41858653264486756,0.5814134662421664,0.0,0.0,8985
241,1.2.826.0.1.3680043.10633,242,512,512,1.0,-68.0,98.0,193.599976,0.0,0.0,0.0,0.41858653264486756,0.5814134662421664,0.0,0.0,8985
242,1.2.826.0.1.3680043.10633,243,512,512,1.0,-68.0,98.0,193.099976,0.0,0.0,0.0,0.32340862386104424,0.6765913749981847,0.0,0.0,8766
243,1.2.826.0.1.3680043.10633,244,512,512,1.0,-68.0,98.0,192.599976,0.0,0.0,0.0,0.32340862386104424,0.6765913749981847,0.0,0.0,8766
244,1.2.826.0.1.3680043.10633,245,512,512,1.0,-68.0,98.0,192.099976,0.0,0.0,0.0,0.21860683634605094,0.781393162479275,0.0,0.0,8513
245,1.2.826.0.1.3680043.10633,246,512,512,1.0,-68.0,98.0,191.599976,0.0,0.0,0.0,0.21860683634605094,0.781393162479275,0.0,0.0,8513
246,1.2.826.0.1.3680043.10633,247,512,512,1.0,-68.0,98.0,191.099976,0.0,0.0,0.0,0.21860683634605094,0.781393162479275,0.0,0.0,8513
247,1.2.826.0.1.3680043.10633,248,512,512,1.0,-68.0,98.0,190.599976,0.0,0.0,0.0,0.14965145024774967,0.8503485486278969,0.0,0.0,8894
248,1.2.826.0.1.3680043.10633,249,512,512,1.0,-68.0,98.0,190.099976,0.0,0.0,0.0,0.14965145024774967,0.8503485486278969,0.0,0.0,8894
249,1.2.826.0.1.3680043.10633,250,512,512,1.0,-68.0,98.0,189.599976,0.0,0.0,0.0,0.10400416005823801,0.8959958389017204,0.0,0.0,9615
250,1.2.826.0.1.3680043.10633,251,512,512,1.0,-68.0,98.0,189.099976,0.0,0.0,0.0,0.10400416005823801,0.8959958389017204,0.0,0.0,9615
251,1.2.826.0.1.3680043.10633,252,512,512,1.0,-68.0,98.0,188.599976,0.0,0.0,0.0,0.10400416005823801,0.8959958389017204,0.0,0.0,9615
252,1.2.826.0.1.3680043.10633,253,512,512,1.0,-68.0,98.0,188.099976,0.0,0.0,0.0,0.0631409038519361,0.9368590951985767,0.0,0.0,10532
253,1.2.826.0.1.3680043.10633,254,512,512,1.0,-68.0,98.0,187.599976,0.0,0.0,0.0,0.0631409038519361,0.9368590951985767,0.0,0.0,10532
254,1.2.826.0.1.3680043.10633,255,512,512,1.0,-68.0,98.0,187.099976,0.0,0.0,0.0,0.029899691329186254,0.9685570978312529,0.0015432098750547745,0.0,10368
255,1.2.826.0.1.3680043.10633,256,512,512,1.0,-68.0,98.0,186.599976,0.0,0.0,0.0,0.029899691329186254,0.9685570978312529,0.0015432098750547745,0.0,10368
256,1.2.826.0.1.3680043.10633,257,512,512,1.0,-68.0,98.0,186.099976,0.0,0.0,0.0,0.029899691329186254,0.9685570978312529,0.0015432098750547745,0.0,10368
257,1.2.826.0.1.3680043.10633,258,512,512,1.0,-68.0,98.0,185.599976,0.0,0.0,0.0,0.0,0.9440375987058284,0.055962400201155976,0.0,9149
258,1.2.826.0.1.3680043.10633,259,512,512,1.0,-68.0,98.0,185.099976,0.0,0.0,0.0,0.0,0.9440375987058284,0.055962400201155976,0.0,9149
259,1.2.826.0.1.3680043.10633,260,512,512,1.0,-68.0,98.0,184.599976,0.0,0.0,0.0,0.0,0.8446152098038024,0.15538478906612635,0.0,8849
260,1.2.826.0.1.3680043.10633,261,512,512,1.0,-68.0,98.0,184.099976,0.0,0.0,0.0,0.0,0.8446152098038024,0.15538478906612635,0.0,8849
261,1.2.826.0.1.3680043.10633,262,512,512,1.0,-68.0,98.0,183.599976,0.0,0.0,0.0,0.0,0.8446152098038024,0.15538478906612635,0.0,8849
262,1.2.826.0.1.3680043.10633,263,512,512,1.0,-68.0,98.0,183.099976,0.0,0.0,0.0,0.0,0.7373407719366872,0.2626592270105704,0.0,9499
263,1.2.826.0.1.3680043.10633,264,512,512,1.0,-68.0,98.0,182.599976,0.0,0.0,0.0,0.0,0.7373407719366872,0.2626592270105704,0.0,9499
264,1.2.826.0.1.3680043.10633,265,512,512,1.0,-68.0,98.0,182.099976,0.0,0.0,0.0,0.0,0.6353527999216951,0.36464719903912796,0.0,9623
265,1.2.826.0.1.3680043.10633,266,512,512,1.0,-68.0,98.0,181.599976,0.0,0.0,0.0,0.0,0.6353527999216951,0.36464719903912796,0.0,9623
266,1.2.826.0.1.3680043.10633,267,512,512,1.0,-68.0,98.0,181.099976,0.0,0.0,0.0,0.0,0.6353527999216951,0.36464719903912796,0.0,9623
267,1.2.826.0.1.3680043.10633,268,512,512,1.0,-68.0,98.0,180.599976,0.0,0.0,0.0,0.0,0.4473488466184796,0.552651152318934,0.0,9411
268,1.2.826.0.1.3680043.10633,269,512,512,1.0,-68.0,98.0,180.099976,0.0,0.0,0.0,0.0,0.4473488466184796,0.552651152318934,0.0,9411
269,1.2.826.0.1.3680043.10633,270,512,512,1.0,-68.0,98.0,179.599976,0.0,0.0,0.0,0.0,0.2975504319704092,0.7024495670003607,0.0,9716
270,1.2.826.0.1.3680043.10633,271,512,512,1.0,-68.0,98.0,179.099976,0.0,0.0,0.0,0.0,0.2975504319704092,0.7024495670003607,0.0,9716
271,1.2.826.0.1.3680043.10633,272,512,512,1.0,-68.0,98.0,178.599976,0.0,0.0,0.0,0.0,0.2975504319704092,0.7024495670003607,0.0,9716
272,1.2.826.0.1.3680043.10633,273,512,512,1.0,-68.0,98.0,178.099976,0.0,0.0,0.0,0.0,0.199424736146285,0.8005752628949422,0.0,10430
273,1.2.826.0.1.3680043.10633,274,512,512,1.0,-68.0,98.0,177.599976,0.0,0.0,0.0,0.0,0.199424736146285,0.8005752628949422,0.0,10430
274,1.2.826.0.1.3680043.10633,275,512,512,1.0,-68.0,98.0,177.099976,0.0,0.0,0.0,0.0,0.1374540359503992,0.8625459631740974,0.0,11422
275,1.2.826.0.1.3680043.10633,276,512,512,1.0,-68.0,98.0,176.599976,0.0,0.0,0.0,0.0,0.1374540359503992,0.8625459631740974,0.0,11422
276,1.2.826.0.1.3680043.10633,277,512,512,1.0,-68.0,98.0,176.099976,0.0,0.0,0.0,0.0,0.1374540359503992,0.8625459631740974,0.0,11422
277,1.2.826.0.1.3680043.10633,278,512,512,1.0,-68.0,98.0,175.599976,0.0,0.0,0.0,0.0,0.08544380606404742,0.9088923044672771,0.005663888659548598,12359
278,1.2.826.0.1.3680043.10633,279,512,512,1.0,-68.0,98.0,175.099976,0.0,0.0,0.0,0.0,0.08544380606404742,0.9088923044672771,0.005663888659548598,12359
279,1.2.826.0.1.3680043.10633,280,512,512,1.0,-68.0,98.0,174.599976,0.0,0.0,0.0,0.0,0.03978864779458118,0.9291489865269803,0.03106236487786217,12491
280,1.2.826.0.1.3680043.10633,281,512,512,1.0,-68.0,98.0,174.099976,0.0,0.0,0.0,0.0,0.03978864779458118,0.9291489865269803,0.03106236487786217,12491
281,1.2.826.0.1.3680043.10633,282,512,512,1.0,-68.0,98.0,173.599976,0.0,0.0,0.0,0.0,0.03978864779458118,0.9291489865269803,0.03106236487786217,12491
282,1.2.826.0.1.3680043.10633,283,512,512,1.0,-68.0,98.0,173.099976,0.0,0.0,0.0,0.0,0.009199264051516467,0.9018478514504057,0.08895288369814185,12501
283,1.2.826.0.1.3680043.10633,284,512,512,1.0,-68.0,98.0,172.599976,0.0,0.0,0.0,0.0,0.009199264051516467,0.9018478514504057,0.08895288369814185,12501
284,1.2.826.0.1.3680043.10633,285,512,512,1.0,-68.0,98.0,172.099976,0.0,0.0,0.0,0.0,0.0,0.8236577174298174,0.1763422817312565,11920
285,1.2.826.0.1.3680043.10633,286,512,512,1.0,-68.0,98.0,171.599976,0.0,0.0,0.0,0.0,0.0,0.8236577174298174,0.1763422817312565,11920
286,1.2.826.0.1.3680043.10633,287,512,512,1.0,-68.0,98.0,171.099976,0.0,0.0,0.0,0.0,0.0,0.8236577174298174,0.1763422817312565,11920
287,1.2.826.0.1.3680043.10633,288,512,512,1.0,-68.0,98.0,170.599976,0.0,0.0,0.0,0.0,0.0,0.6964141995024464,0.3035857996033392,11183
288,1.2.826.0.1.3680043.10633,289,512,512,1.0,-68.0,98.0,170.099976,0.0,0.0,0.0,0.0,0.0,0.6964141995024464,0.3035857996033392,11183
289,1.2.826.0.1.3680043.10633,290,512,512,1.0,-68.0,98.0,169.599976,0.0,0.0,0.0,0.0,0.0,0.6100526214751836,0.38994737761754006,11022
290,1.2.826.0.1.3680043.10633,291,512,512,1.0,-68.0,98.0,169.099976,0.0,0.0,0.0,0.0,0.0,0.6100526214751836,0.38994737761754006,11022
291,1.2.826.0.1.3680043.10633,292,512,512,1.0,-68.0,98.0,168.599976,0.0,0.0,0.0,0.0,0.0,0.6100526214751836,0.38994737761754006,11022
292,1.2.826.0.1.3680043.10633,293,512,512,1.0,-68.0,98.0,168.099976,0.0,0.0,0.0,0.0,0.0,0.5036834920384871,0.49631650705200864,10995
293,1.2.826.0.1.3680043.10633,294,512,512,1.0,-68.0,98.0,167.599976,0.0,0.0,0.0,0.0,0.0,0.5036834920384871,0.49631650705200864,10995
294,1.2.826.0.1.3680043.10633,295,512,512,1.0,-68.0,98.0,167.099976,0.0,0.0,0.0,0.0,0.0,0.34172963867193146,0.658270360488438,11910
295,1.2.826.0.1.3680043.10633,296,512,512,1.0,-68.0,98.0,166.599976,0.0,0.0,0.0,0.0,0.0,0.34172963867193146,0.658270360488438,11910
296,1.2.826.0.1.3680043.10633,297,512,512,1.0,-68.0,98.0,166.099976,0.0,0.0,0.0,0.0,0.0,0.34172963867193146,0.658270360488438,11910
297,1.2.826.0.1.3680043.10633,298,512,512,1.0,-68.0,98.0,165.599976,0.0,0.0,0.0,0.0,0.0,0.1959670319308898,0.8040329672689182,12497
298,1.2.826.0.1.3680043.10633,299,512,512,1.0,-68.0,98.0,165.099976,0.0,0.0,0.0,0.0,0.0,0.1959670319308898,0.8040329672689182,12497
299,1.2.826.0.1.3680043.10633,300,512,512,1.0,-68.0,98.0,164.599976,0.0,0.0,0.0,0.0,0.0,0.12865452309149356,0.8713454761431613,13066
300,1.2.826.0.1.3680043.10633,301,512,512,1.0,-68.0,98.0,164.099976,0.0,0.0,0.0,0.0,0.0,0.12865452309149356,0.8713454761431613,13066
301,1.2.826.0.1.3680043.10633,302,512,512,1.0,-68.0,98.0,163.599976,0.0,0.0,0.0,0.0,0.0,0.12865452309149356,0.8713454761431613,13066
302,1.2.826.0.1.3680043.10633,303,512,512,1.0,-68.0,98.0,163.099976,0.0,0.0,0.0,0.0,0.0,0.029325513174430023,0.9706744860736337,13299
303,1.2.826.0.1.3680043.10633,304,512,512,1.0,-68.0,98.0,162.599976,0.0,0.0,0.0,0.0,0.0,0.029325513174430023,0.9706744860736337,13299
304,1.2.826.0.1.3680043.10633,305,512,512,1.0,-68.0,98.0,162.099976,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999992762015,13816
305,1.2.826.0.1.3680043.10633,306,512,512,1.0,-68.0,98.0,161.599976,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999992762015,13816
306,1.2.826.0.1.3680043.10633,307,512,512,1.0,-68.0,98.0,161.099976,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999992762015,13816
307,1.2.826.0.1.3680043.10633,308,512,512,1.0,-68.0,98.0,160.599976,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999992344791,13063
308,1.2.826.0.1.3680043.10633,309,512,512,1.0,-68.0,98.0,160.099976,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999992344791,13063
309,1.2.826.0.1.3680043.10633,310,512,512,1.0,-68.0,98.0,159.599976,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999991308882,11506
310,1.2.826.0.1.3680043.10633,311,512,512,1.0,-68.0,98.0,159.099976,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999991308882,11506
311,1.2.826.0.1.3680043.10633,312,512,512,1.0,-68.0,98.0,158.599976,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999991308882,11506
312,1.2.826.0.1.3680043.10633,313,512,512,1.0,-68.0,98.0,158.099976,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999988734933,8877
313,1.2.826.0.1.3680043.10633,314,512,512,1.0,-68.0,98.0,157.599976,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999988734933,8877
314,1.2.826.0.1.3680043.10633,315,512,512,1.0,-68.0,98.0,157.099976,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999983938324,6226
315,1.2.826.0.1.3680043.10633,316,512,512,1.0,-68.0,98.0,156.599976,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999983938324,6226
316,1.2.826.0.1.3680043.10633,317,512,512,1.0,-68.0,98.0,156.099976,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999983938324,6226
317,1.2.826.0.1.3680043.10633,318,512,512,1.0,-68.0,98.0,155.599976,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999979830577,4958
318,1.2.826.0.1.3680043.10633,319,512,512,1.0,-68.0,98.0,155.099976,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999979830577,4958
319,1.2.826.0.1.3680043.10633,320,512,512,1.0,-68.0,98.0,154.599976,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999977663615,4477
320,1.2.826.0.1.3680043.10633,321,512,512,1.0,-68.0,98.0,154.099976,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999977663615,4477
321,1.2.826.0.1.3680043.10633,322,512,512,1.0,-68.0,98.0,153.599976,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999977663615,4477
322,1.2.826.0.1.3680043.10633,323,512,512,1.0,-68.0,98.0,153.099976,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999973175965,3728
323,1.2.826.0.1.3680043.10633,324,512,512,1.0,-68.0,98.0,152.599976,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999973175965,3728
324,1.2.826.0.1.3680043.10633,325,512,512,1.0,-68.0,98.0,152.099976,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999956159579,2281
325,1.2.826.0.1.3680043.10633,326,512,512,1.0,-68.0,98.0,151.599976,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999956159579,2281
326,1.2.826.0.1.3680043.10633,327,512,512,1.0,-68.0,98.0,151.099976,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999956159579,2281
327,1.2.826.0.1.3680043.10633,328,512,512,1.0,-68.0,98.0,150.599976,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999941451991,1708
328,1.2.826.0.1.3680043.10633,329,512,512,1.0,-68.0,98.0,150.099976,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999941451991,1708
329,1.2.826.0.1.3680043.10633,330,512,512,1.0,-68.0,98.0,149.599976,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999914602904,1171
330,1.2.826.0.1.3680043.10633,331,512,512,1.0,-68.0,98.0,149.099976,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999914602904,1171
331,1.2.826.0.1.3680043.10633,332,512,512,1.0,-68.0,98.0,148.599976,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999914602904,1171
332,1.2.826.0.1.3680043.10633,333,512,512,1.0,-68.0,98.0,148.099976,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999836867866,613
333,1.2.826.0.1.3680043.10633,334,512,512,1.0,-68.0,98.0,147.599976,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999836867866,613
334,1.2.826.0.1.3680043.10633,335,512,512,1.0,-68.0,98.0,147.099976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
335,1.2.826.0.1.3680043.10633,336,512,512,1.0,-68.0,98.0,146.599976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
336,1.2.826.0.1.3680043.10633,337,512,512,1.0,-68.0,98.0,146.099976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
337,1.2.826.0.1.3680043.10633,338,512,512,1.0,-68.0,98.0,145.599976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
338,1.2.826.0.1.3680043.10633,339,512,512,1.0,-68.0,98.0,145.099976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
339,1.2.826.0.1.3680043.10633,340,512,512,1.0,-68.0,98.0,144.599976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
340,1.2.826.0.1.3680043.10633,341,512,512,1.0,-68.0,98.0,144.099976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
341,1.2.826.0.1.3680043.10633,342,512,512,1.0,-68.0,98.0,143.599976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
342,1.2.826.0.1.3680043.10633,343,512,512,1.0,-68.0,98.0,143.099976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
343,1.2.826.0.1.3680043.10633,344,512,512,1.0,-68.0,98.0,142.599976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
344,1.2.826.0.1.3680043.10633,345,512,512,1.0,-68.0,98.0,142.099976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
345,1.2.826.0.1.3680043.10633,346,512,512,1.0,-68.0,98.0,141.599976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
346,1.2.826.0.1.3680043.10633,347,512,512,1.0,-68.0,98.0,141.099976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
347,1.2.826.0.1.3680043.10633,348,512,512,1.0,-68.0,98.0,140.599976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
